4.48,84.3446467982,3.7718313477,1
8.8,93.2278358097,1.0623703481,1
7.68,68.1559590343,2.94276537,1
23.67,82.3469779902,7.1458768126,1
12,93.4075524116,8.603229064,1
18.57,28.3726627197,13.3116985692,1
23.69,31.5411432302,12.6723297668,1
4.39,61.7813170078,15.7371873116,1
10.58,64.2235335083,4.1873529629,1
8.98,45.6825638216,1.5526019283,1
15.95,42.8254211149,3.4475005778,1
3.12,74.869107102,2.4826908448,1
8.59,100.574207637,2.6725395594,1
3.46,63.7096215531,1.6429739087,1
24,71.0170719581,45.1289738688,1
1.96,81.2894468247,13.8344861676,1
5.99,67.4896254889,2.8721206258,1
3.17,67.9470250574,8.1703141524,1
9.49,103.147599917,3.0377913283,1
7.87,72.3274441762,6.9217408348,1
20.13,34.85783607,6.9143284929,1
15.88,72.2872457865,2.1696380708,1
15.81,18.6003717982,3.6923101668,1
17.41,23.1469312649,12.6573675667,1
5.6,87.7838983286,0.3884119983,1
11.46,22.324924788,9.5221949476,1
6.36,89.6884619109,2.3590731702,1
14.26,92.3089102497,8.703857647,1
12.75,72.0356450221,6.2682365476,1
14.59,89.6494274556,2.1065037561,1
1.33,78.368952859,5.670215513,1
13.7,67.8481685605,5.4659504177,1
11.88,65.585532395,2.2031837745,1
13.16,73.8659010642,6.3089943544,1
19.15,26.7796576648,1.7838992107,1
6.23,61.6598782391,1.9148673312,1
17.23,70.7844614211,1.5170643214,1
11.01,66.8703791783,1.2922981994,1
13.62,79.9342678356,7.956070787,1
11.3,75.7017346153,4.7976579916,1
13.09,60.2919638609,8.1570352078,1
11.18,62.136750557,1.8593918761,1
19.38,91.5912220521,4.8293630301,1
7.57,70.8404567039,3.560140655,1
1.38,34.2488812975,4.8869610948,1
24,22.4481826965,1.5867218107,1
8.96,71.9711516245,4.3487133191,1
16.89,101.395330948,3.2466434696,1
6.16,62.5145974017,3.1822928104,1
11.82,93.8228605562,7.1271810453,1
6.18,65.4696849848,7.7000670628,1
21.95,80.548171366,10.5069804128,1
12.88,63.0776637388,11.9155336884,1
18.78,83.8957056932,6.0853945177,1
19.09,64.9623591986,2.3188895488,1
5.99,64.6752236314,2.5920151701,1
22.32,31.6755508124,21.9850572694,1
11.25,62.2292772476,2.8127046987,1
24,33.0208823573,14.3719335828,1
21.9,70.7337269883,54.8049014147,1
7.26,32.2158798245,3.7717594236,1
122.47,86.0185281314,13.4794015412,1
24,63.1527256443,1.9275087688,1
24,89.5090798356,12.1430874638,1
7.38,70.2495348282,10.1210311185,1
13.95,25.3688636577,2.2292034616,1
17.8,65.3876482422,3.5754020914,1
7.81,83.1564005208,1.6562915658,1
